ID,Recommendation ID,ReviewID,Steam ID,Persona Name,Persona Status,Profile URL,Number of Games Owned,Number of Reviews,Playtime Forever,Playtime Last Two Weeks,Playtime at Review,Last Played,Avatar URL,Full Avatar Url,Recommendation URL,Language,Review Text,Date Created,Date Updated,Vote,Votes Up,Votes Funny,Weighted Vote Score,Comment Count,Steam Purchase,Received for Free,Refunded,Written During Early Access,Developer Response,Primarily Steam Deck,Clever,Warm Blanket,Saucy,Slow Clap,Take My Points,Wholesome,Jester,Fancy Pants,Whoa,Super Star,Wild,Winner,Beautiful,Helpful,Fire,Funny,One Hundred,Life Saver,Perfect,Plus One,Smart,Pure Gold,ReviewID,Manufacturer,Model,DX Video Card,DX Vendor ID,DX Device ID,Num GPU,System RAM,Operating System,CPU Vendor,CPU Name,Gaming Device Type,DX Driver Version,Adapter Description,Driver Version,Driver Date,VRAM Size,Screen Width,Screen Height,Precise Frame Rate
51,158664830,51,76561199152450990,awaranoid,offline,https://steamcommunity.com/id/awaranoid/,0,35,6108,0,2236,11/15/2025 15:33:53,a7bdf209103db53b58fe97379f442803f55a5478,https://avatars.akamai.steamstatic.com/a7bdf209103db53b58fe97379f442803f55a5478_full.jpg,https://steamcommunity.com/profiles/76561199152450990/recommended/2351890/,english,"It's Arnold Schwarzenegger's ""The Running Man"" if it was a twin-stick survivor-like made in the 1980's. It's great.",02/18/2024 22:11:24,02/18/2024 22:11:24,positive,10,0,0.6235722899436951,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
52,157863936,52,76561197994772440,FlatCap,offline,https://steamcommunity.com/id/doomzor/,0,21,304,0,101,11/18/2024 20:26:37,1fa48f3adeb9594213eb5579244b70f7430ff46e,https://avatars.akamai.steamstatic.com/1fa48f3adeb9594213eb5579244b70f7430ff46e_full.jpg,https://steamcommunity.com/profiles/76561197994772440/recommended/2351890/,english,"One of the better ""Survivors Like""

It still needs polish, weapons need balancing, etc. but this is a damn fun game.

My only request thus far:
 
Please add an Auto Attack Toggle, regardless of whether it will aim for you or not. Just having it would be nice instead of holding down M1. A big draw for me to these games is that many of them can be played one-handed.

",02/08/2024 17:48:46,02/08/2024 17:48:46,positive,4,0,0.5636023879051208,0,True,False,False,True,"Hey Top Hat, thanks for leaving a review! I just wanted to let you know that there is an aim/fire toggle, but you need to unlock 'Advanced Targeting' to use it. Cheers!",False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
53,157155868,53,76561198215182151,viniiiii,offline,https://steamcommunity.com/id/viniaguiaaar/,370,14,202,0,120,11/20/2024 18:40:44,94e06ff56b49314278c45c6251ecfa006bbf968e,https://avatars.akamai.steamstatic.com/94e06ff56b49314278c45c6251ecfa006bbf968e_full.jpg,https://steamcommunity.com/profiles/76561198215182151/recommended/2351890/,brazilian,"BloodDome99 simula de forma branda o capitalismo tard… brincadeira! (ou não!)

Em suma, esse pedacinho de nostalgia, colorido e cheio de partículas de projéteis virtuais é um shooter de arena, que lembra jogos como Ubermosh (gameplay, background e ambientação) e Brotato (gameplay, builds, perks). Nele você atira em uma horda gigantesca de inimigos em troca de dinheiro e pontos de experiências. (...)

Review completa no meu blog: [url=https://prosaneon.wordpress.com/2023/11/28/blooddome99-nostalgia-referencias-e-muita-bala-nesse-shooter-de-arena-estiloso/] prosaneon/blooddome99 [/url]
",01/30/2024 02:01:36,01/30/2024 02:01:36,positive,0,0,0.5,0,False,True,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
54,157077761,54,76561198023231687,pkessler,offline,https://steamcommunity.com/profiles/76561198023231687/,97,12,606,0,241,07/27/2025 20:15:14,523bed88e7ebbe542a5e007f74e5a865a0dc756c,https://avatars.akamai.steamstatic.com/523bed88e7ebbe542a5e007f74e5a865a0dc756c_full.jpg,https://steamcommunity.com/profiles/76561198023231687/recommended/2351890/,english,"I love this game. I think it's insanely addictive and I love the difficult gameplay and visuals. Definitely needs more cool weapons, but a great start.",01/28/2024 23:02:09,01/28/2024 23:02:09,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
55,156219884,55,76561199466615819,TicketyBoo,offline,https://steamcommunity.com/profiles/76561199466615819/,125,60,670,0,670,03/04/2024 07:51:21,327e84c9e4424e136fc90866f19b14d4c73e8b08,https://avatars.akamai.steamstatic.com/327e84c9e4424e136fc90866f19b14d4c73e8b08_full.jpg,https://steamcommunity.com/profiles/76561199466615819/recommended/2351890/,english,"Very good rogulike, well balanced, unique abilities, addictive gameplay",01/18/2024 09:34:24,02/10/2026 23:08:14,positive,1,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
56,155865695,56,76561197987992002,GenghisConnery,offline,https://steamcommunity.com/profiles/76561197987992002/,785,14,57,0,57,01/13/2024 06:37:06,3b19350d9ae546b6951b5e6b1d8825a60b6a5453,https://avatars.akamai.steamstatic.com/3b19350d9ae546b6951b5e6b1d8825a60b6a5453_full.jpg,https://steamcommunity.com/profiles/76561197987992002/recommended/2351890/,english,Fun game that feels a lot like Smash TV,01/13/2024 06:40:45,01/13/2024 06:40:45,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
57,155585924,57,76561199085155649,LargeAss Monke,online,https://steamcommunity.com/id/Datboygoapeforkeef/,0,8,587,0,197,03/23/2025 01:58:06,d4371bdba4c8c3484bc5b88edc6ee3c15d2bc250,https://avatars.akamai.steamstatic.com/d4371bdba4c8c3484bc5b88edc6ee3c15d2bc250_full.jpg,https://steamcommunity.com/profiles/76561199085155649/recommended/2351890/,english,"very fun lil point and click, ik ive only played for 3 hours but ive enjoyed every minute of it, from the music, to the sounds, to the lil guns you can unlock 8.8/10 imo",01/08/2024 23:45:11,01/08/2024 23:45:11,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
58,154903820,58,76561199375470975,VillainActual,online,https://steamcommunity.com/profiles/76561199375470975/,488,56,501,0,116,01/22/2024 23:49:12,cafb7e2e29eebc4b82bc6850291d2a38329c3aaa,https://avatars.akamai.steamstatic.com/cafb7e2e29eebc4b82bc6850291d2a38329c3aaa_full.jpg,https://steamcommunity.com/profiles/76561199375470975/recommended/2351890/,english,"Already got my moneys worth, and going back for more.

Is it a new concept - No.... But the presentation rules.

And why is the level music such a vibe? That John Blooddome is a genius..",12/31/2023 16:33:24,01/01/2024 12:21:12,positive,1,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
59,154429920,59,76561198042973422,IranianLightening,offline,https://steamcommunity.com/profiles/76561198042973422/,0,1,917,0,31,11/28/2024 01:05:38,f2964762f7c9d1ac7736e7557307b745af7cb101,https://avatars.akamai.steamstatic.com/f2964762f7c9d1ac7736e7557307b745af7cb101_full.jpg,https://steamcommunity.com/profiles/76561198042973422/recommended/2351890/,english,This game is super fun and addicting. I really enjoy this one! Feels like an old school arcade game,12/26/2023 07:15:50,12/26/2023 07:15:50,positive,2,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
60,154411191,60,76561197970539229,vMeezo,online,https://steamcommunity.com/id/vmeezo/,14651,3230,217,0,80,05/03/2024 13:20:09,59302143832fbb719db5cba5219d0b8ec324d565,https://avatars.akamai.steamstatic.com/59302143832fbb719db5cba5219d0b8ec324d565_full.jpg,https://steamcommunity.com/profiles/76561197970539229/recommended/2351890/,english,"It certainly feels like more of the simple bullet hell/action roguelike's that came out this year - but it's been steadily growing in the best possible ways during Early Access.  Great music, lots of fun weapons, a real feeling of progression, and just solid entertaining gameplay.  Basically this is a great game for the price.",12/26/2023 01:15:41,12/26/2023 01:15:41,positive,1,0,0.46875,0,False,True,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
61,154150360,61,76561199243485652,Elizabeth Regina,offline,https://steamcommunity.com/profiles/76561199243485652/,0,22,840,0,193,11/08/2024 16:57:00,d162edd8eeda0f04b02f0bf1d016dd52aac2dd82,https://avatars.akamai.steamstatic.com/d162edd8eeda0f04b02f0bf1d016dd52aac2dd82_full.jpg,https://steamcommunity.com/profiles/76561199243485652/recommended/2351890/,english,"One shudders to think that this is exactly what would have happened in real life if Mrs Thatcher had not stood her ground and refused that nice Mr Reagan's offer to sort out the Falklands affair with one of his Carrier Fleets.

Still, one does greatly enjoy murdering a great many people in the BloodDome. One assumes that they're poors, or influencers, or whatnot.",12/22/2023 19:47:19,12/22/2023 19:47:19,positive,1,2,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
62,153988590,62,76561197991044170,Spadis,offline,https://steamcommunity.com/id/spadis/,0,18,2255,59,163,09/16/2026 15:34:08,7b1500191cf5a0d4700d6a36570727b362efaf74,https://avatars.akamai.steamstatic.com/7b1500191cf5a0d4700d6a36570727b362efaf74_full.jpg,https://steamcommunity.com/profiles/76561197991044170/recommended/2351890/,english,"10/10 - One of my favourite games of 2023. 

My only negative comment is that sometimes you get few too many fast enemies (runners) 
Apart from that the game is almost perfect.
Really looking forward to seeing what's to come with future updates, but even in early access this is still worth a buy at this stage in  my book.

I hope the developer add's additional passive upgrades such as increasing movement speed, dash charges and collection range among other upgrades in future patches, as currently you can only unlock extra perks/weapons/cosmetics for future runs.",12/20/2023 12:19:51,12/23/2023 00:00:24,positive,4,0,0.5454545617103577,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
63,153838236,63,76561197961230622,Insanitys Muse,online,https://steamcommunity.com/id/insanitysmuse/,2080,198,179,0,179,12/18/2023 05:31:47,5fc8411c2c70ef324f3bc0280d7cfde9ac3dc608,https://avatars.akamai.steamstatic.com/5fc8411c2c70ef324f3bc0280d7cfde9ac3dc608_full.jpg,https://steamcommunity.com/profiles/76561197961230622/recommended/2351890/,english,"tl;dr: Yes, but as long as you're OK with a pretty simple, short, semi-novel take on a bullet heaven. 

The arguably most interesting thing in BloodDome99 is the dynamic between levels and money. You get money automatically by killing enemies, but you have to pick up their XP to level. When you level, your funds determine what possible perks you can afford (also weapons, which drop in via drone every so often during a run). When you hit 300k of funds, the boss spawns, and killing the boss ends the run. So maximizing XP you pick up, and spending on the biggest things you can, will give you more power, at the cost of a longer run (there is a scoreboard for that, but TBH it's pretty pointless right now due to the RNG of the game, so if you care about score attack stuff I wouldn't take it seriously).

That's really the main gimmick here for this entry into the genre. Right now there's only 1 level (and I'm not really sure what more levels would mean for something like this). There are a few enemies but only 1, besides the boss, is a threat, and I think that's due to either a bug or questionable design. You can basically win 100% of your runs by taking a pistol or katana to start, and just taking every +offensive perk option you see when you level up (and avoid taking the income increasing ones since that means your funds eclipse your levels too fast). 

On the surface that's fine, I like when these games don't require meta upgrades to beat the base difficulty. The thing is, there aren't any meta upgrades, there are just more perks and weapon options to unlock, and a lot of them aren't really good (or they require a lot of other luck getting synergies to be good).

After 3 hours I feel like I've seen what it has to offer, and it's fun enough for 3 bucks, but just know what to expect when you grab it. Since it's EA this could well change but right now the balance of the game makes it pretty stale pretty quickly compared to a lot of these types. I don't mind having a truly short entry though, better in some ways than the ones where you have to repetitively grind something often frustrating 80 times to get an achievement or unlock (looking at you, Army of Ruin)",12/18/2023 05:59:19,12/18/2023 05:59:19,positive,7,0,0.5870084166526794,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
64,153539823,64,76561198119598326,JHG,in-game,https://steamcommunity.com/id/JHGaming/,698,264,1566,0,1510,03/14/2025 19:10:17,6735691fdf3a82afaf5d3ad33f90160623da5057,https://avatars.akamai.steamstatic.com/6735691fdf3a82afaf5d3ad33f90160623da5057_full.jpg,https://steamcommunity.com/profiles/76561198119598326/recommended/2351890/,english,"[b][h1]BloodDome99[/h1][/b]BloodDome99 is a typical bullet-heaven in an 80's arcade style, it doesn't do a whole lot new with the genre, but it also doesn't overstay it's welcome. It's damn cheap and you get your money's worth.

[b][h2]Gameplay[/h2][/b]You kill enemies to gain money and exp, when you level up you spend the money you gained on upgrades, when you reach 300,000$ the final boss spawns and you must kill it and have 300,000$ to win the run. This makes for an interesting dynamic of spending more to delay and prepare for the boss or underspending to rush the boss for a good leaderboard position.

The weapons and perks in the game aren't particularly anything new for the genre, it plays very similar to Neon Sundown or 20 Minutes Till Dawn, particularly in having a movement penalty when auto-shooting.

You unlock more weapons and perks through completing certain tasks, these aren't really shown to you, you just achieve them as you go. It would be better if there was some way to see these. At the end of the run the amount of money you have is the amount of meta-currency you have to spend on buying new stuff from the vending machine, which adds to that strategic sense of when to end your run.

There are multiple arenas and bosses for them with varying attack patterns. There are a handful of challenging difficulty modifiers with a ""weight"" value, with a seperate leaderboard for every weight on every map, it's a super cool system.

[b][h2]Achievements (26/26)[/h2][/b]The achievements aren't all straightforward as most of them don't tell you what to do, so I recommend my guide.
https://steamcommunity.com/sharedfiles/filedetails/?id=3106913487 side note: the 130 weight achievement is one hell of a challenge.

[b][h2]Music/sound[/h2][/b]For completing certain tasks you can unlock and buy a variety of music tracks, you can switch between these retro beats in the lobby, so it won't really get repetitive. I like the announcer for the blooddome, they have multiple lines for certain scenarios and it really adds to the game.

[b][h2]Settings/Accessibility[/h2][/b]Unlockable advanced targeting. Twitch integration to allow viewers to vote on level-up choices. Keyboard, mouse and gamepad supported. Only English Language.

[b][h2]TL;DR[/h2][/b]
Short but sweet bullet-heaven in an 80's arcade style for a very low price. Unique gameplay loop with money-management. Variety of unlockable perks. Leaderboards. Achievements need a guide, so use mine!

[quote][url=https://store.steampowered.com/curator/39729435-JHG-Reviews/?appid=2218750]Check out my Curator page[/url][/quote]",12/14/2023 00:40:22,02/10/2025 18:00:37,positive,2,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
65,153447724,65,76561199046595988,BadIndent,online,https://steamcommunity.com/profiles/76561199046595988/,52,2,106,0,73,12/20/2023 04:15:06,8263a0c99ce591a9116e3003e3299a70ecde6121,https://avatars.akamai.steamstatic.com/8263a0c99ce591a9116e3003e3299a70ecde6121_full.jpg,https://steamcommunity.com/profiles/76561199046595988/recommended/2351890/,english,"The only trickle down here is bloodshed, a truly gross domestic product. Loot the dead. Stack your weapons. Buff your stuff. Cut coupons. Yes, the motorcycles explode. Further good news is that no reloading makes for a real murderous flow state. Just spray and pray. Where do all the bodies go? We may never know. Tonight, the family feasts on actual hot dogs, with chili AND cheese product. God willing.

Also, great music for murdering.",12/12/2023 15:57:14,12/12/2023 15:57:26,positive,2,0,0.523809552192688,0,False,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
66,153444955,66,76561198031974030,DreadBeard,offline,https://steamcommunity.com/profiles/76561198031974030/,0,14,1019,0,172,11/26/2024 01:41:54,eb0a4ee49c269397578c0bc820f36984221a51aa,https://avatars.akamai.steamstatic.com/eb0a4ee49c269397578c0bc820f36984221a51aa_full.jpg,https://steamcommunity.com/profiles/76561198031974030/recommended/2351890/,english,Well worth the price. Having fun trying to strategize my upgrades to increase my position on the leaderboard.,12/12/2023 15:11:48,12/12/2023 15:11:48,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
67,153416419,67,76561197985745273,Automaton,offline,https://steamcommunity.com/id/automatonomega/,422,156,701,0,218,05/03/2025 06:10:59,8d145ead1b972a712d774233922921d7da08aead,https://avatars.akamai.steamstatic.com/8d145ead1b972a712d774233922921d7da08aead_full.jpg,https://steamcommunity.com/profiles/76561197985745273/recommended/2351890/,english,Lots of influence from Robotron and Smash TV,12/12/2023 03:33:08,12/12/2023 03:33:08,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
68,153381895,68,76561199243224012,The Fox Knocks,offline,https://steamcommunity.com/profiles/76561199243224012/,0,17,81,0,81,11/22/2023 11:50:15,93e7d52a5466612db96a654ef483e801dab2f8f7,https://avatars.akamai.steamstatic.com/93e7d52a5466612db96a654ef483e801dab2f8f7_full.jpg,https://steamcommunity.com/profiles/76561199243224012/recommended/2351890/,english,"Game is actually pretty fun. This might be the kind of game you look at and have doubts, but the fun you can have with it will take you by surprise. I was a little skeptical too, but no, BD99 is actually super awesome. Buy it and see for yourself. It's cheap!",12/11/2023 16:58:51,12/11/2023 16:58:51,positive,0,0,0.5,0,False,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
69,153356091,69,76561198018625414,Rlyeh,offline,https://steamcommunity.com/id/_Rlyeh/,4905,1951,396,0,252,05/11/2024 19:24:59,d4841d984f8b09309076b7c81f764235c6c1ecd8,https://avatars.akamai.steamstatic.com/d4841d984f8b09309076b7c81f764235c6c1ecd8_full.jpg,https://steamcommunity.com/profiles/76561198018625414/recommended/2351890/,japanese,"[h1]30万＄稼いで自由を手に入れろ！[/h1]
日本語未対応、早期アクセス

8ビットテイストなレトロVS系
ローグライクだがパッシブ強化は無くローグライトに近い
引継ぎ要素は稼いだお金で買える武器やスキンの解放など

アリーナ形式のVSライクで30万＄を稼げば自由が手に入る…
時間制限はなく30万＄に近くなると出現するチャンピオンボスを倒せばクリア

特色の一つがパワーアップはアリーナで稼いだお金で出来る事
初期武器（SMG、カタナ、ピストル）のうち一つを選び
倒せば倒すほどお金が貰えるがパワーアップを重ねていくと
出費もかさむ…という強くなりたいけどもどかしい！
というシステムが面白いと思う

死亡した場合、ロビーに帰還して新たな武器を自販で購入したり
気分を変えるためにBGMを変更したりが出来る

途中本が販売されていることがあり
それを購入すると今まで入手したパワーアップのうち
ON/OFFが出来るようになるので攻略を考えている人は
余分な武器が出ないように調整も出来る

新しいパークもお金で解放されていくので
失敗してもロビーに一度戻れば自販ガチャがあるので
悔しいが楽しい

シンプルなシステムとアイデアで
別のVSライクとは一線が画したいい作品である

[code]
Steamキュレーターで紹介しました
[URL=https://store.steampowered.com/curator/41056472/]「3D酔いでもゲームがしたい」[/URL]　[URL=https://twitter.com/_Rlyeh]Twitter（X）[/URL]
毎日更新してます！
[/code]",12/11/2023 07:47:08,12/11/2023 15:37:46,positive,10,0,0.5790828466415405,0,True,False,False,True,,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
70,153246262,70,76561198024924823,Brash Balls,offline,https://steamcommunity.com/id/antgly/,411,11,686,0,253,12/04/2025 04:37:31,362110ba7461e6c89df517cb30765a618a075aea,https://avatars.akamai.steamstatic.com/362110ba7461e6c89df517cb30765a618a075aea_full.jpg,https://steamcommunity.com/profiles/76561198024924823/recommended/2351890/,english,"""I'VE GOT A GIFT FOR YOU""

This game's awesome... it'll take a moment, but it'll grow on you after playing it for a bit.",12/09/2023 22:57:46,12/09/2023 22:57:46,positive,1,0,0.523809552192688,0,True,False,False,True,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
71,153178672,71,76561198142353981,Scottdogg,online,https://steamcommunity.com/profiles/76561198142353981/,0,2,714,0,118,06/14/2024 22:35:42,b93f04b9194fba8980a2dc74947d47d0087ba113,https://avatars.akamai.steamstatic.com/b93f04b9194fba8980a2dc74947d47d0087ba113_full.jpg,https://steamcommunity.com/profiles/76561198142353981/recommended/2351890/,english,I like this game. I feel like they did a good job with everything. I definitely like that challenge the game brings and will continue to play this game.,12/09/2023 05:13:54,12/09/2023 05:13:54,positive,0,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
72,153157358,72,76561198983526007,lukimrk,online,https://steamcommunity.com/id/lukimrk/,117,9,278,0,191,12/09/2025 00:19:21,8707319fd87ef78f9c3166d44d5a928d72230415,https://avatars.akamai.steamstatic.com/8707319fd87ef78f9c3166d44d5a928d72230415_full.jpg,https://steamcommunity.com/profiles/76561198983526007/recommended/2351890/,english,"I love how much lore is hinted at in this game without you even needing to read more than a paragraph. This is definitely one of the indie games I have purchased and actually continued playing over time. This is like bloodome classic, but better.",12/08/2023 22:45:41,12/08/2023 22:45:41,positive,2,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
73,153138157,73,76561197992664057,LoveBullets,offline,https://steamcommunity.com/id/lovebullets/,398,2,103,0,103,12/07/2023 07:55:14,168ee0e4e537461a7a59311cc84db5022e739027,https://avatars.akamai.steamstatic.com/168ee0e4e537461a7a59311cc84db5022e739027_full.jpg,https://steamcommunity.com/profiles/76561197992664057/recommended/2351890/,english,"This game somehow manages to keep my ADHD at bay and is a ton of fun. I can slay the endless waves of increasingly annoying bad guys with my SMG+katana combo without worrying about those other important life things, like doing laundry or feeding the kids.
Addictive, fun, retro, funny, and priced lower than it should be. I give it all the thumbs up. If you're some sort of gaming god and you think this is too easy, try playing it on a laptop trackpad.",12/08/2023 18:08:20,12/08/2023 18:08:20,positive,1,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
74,153071145,74,76561198043367667,Samvega,offline,https://steamcommunity.com/id/SamsaraSamvega/,2264,922,115,0,53,01/14/2024 13:49:27,c11f26eab16a90b9a1e7a7e0c1b39c9913f2823e,https://avatars.akamai.steamstatic.com/c11f26eab16a90b9a1e7a7e0c1b39c9913f2823e_full.jpg,https://steamcommunity.com/profiles/76561198043367667/recommended/2351890/,english,Ridiculously fun. An absolute steal at the launch discount of 20% off.,12/07/2023 22:01:09,12/07/2023 22:01:09,positive,1,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
75,153059145,75,76561198846720242,Jerry_Rigged,offline,https://steamcommunity.com/profiles/76561198846720242/,96,8,370,0,121,01/24/2024 21:02:38,e8ef2b11eee5e2b7b13c3a82cbbbb5e4efdb454a,https://avatars.akamai.steamstatic.com/e8ef2b11eee5e2b7b13c3a82cbbbb5e4efdb454a_full.jpg,https://steamcommunity.com/profiles/76561198846720242/recommended/2351890/,english,"This game is fantastic. At first glance you would think it might be some sort of chill arcade game, but its actually a very very intense, engaging game. It has me thinking about strategy and how I can choose the best power ups to work with whatever weapons I already have. For the price of 6 mcnuggets you can have hours and hours of fun

10/10",12/07/2023 19:19:30,12/07/2023 19:19:30,positive,4,0,0.523809552192688,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
76,152975294,76,76561198091738800,Prey,offline,https://steamcommunity.com/profiles/76561198091738800/,369,16,96,0,96,12/06/2023 10:00:21,57524ef516875a75cb26a3fe7b2d7f05832ca8a3,https://avatars.akamai.steamstatic.com/57524ef516875a75cb26a3fe7b2d7f05832ca8a3_full.jpg,https://steamcommunity.com/profiles/76561198091738800/recommended/2351890/,english,Basic rogue-like game play with fantastic retro graphics. Fun new objective to race the clock,12/06/2023 10:01:21,12/06/2023 10:01:21,positive,2,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
77,152962837,77,76561197973017815,Your Best Friend,offline,https://steamcommunity.com/id/YourBestestFriendEver/,0,20,1098,0,177,03/28/2026 02:31:59,70fa015ac799ddfa7c1bdfc3b029e85e8a5198b9,https://avatars.akamai.steamstatic.com/70fa015ac799ddfa7c1bdfc3b029e85e8a5198b9_full.jpg,https://steamcommunity.com/profiles/76561197973017815/recommended/2351890/,english,"it's good
full disclosure i have received friendship in exchange for this review",12/06/2023 03:49:50,12/06/2023 03:49:50,positive,0,1,0.5,0,False,False,False,True,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
78,152962557,78,76561198084672710,StudioTempura,offline,https://steamcommunity.com/profiles/76561198084672710/,0,2,1018,0,379,01/02/2024 22:31:59,7ae70ea5cab227caec0e4998d4917ff34023eccb,https://avatars.akamai.steamstatic.com/7ae70ea5cab227caec0e4998d4917ff34023eccb_full.jpg,https://steamcommunity.com/profiles/76561198084672710/recommended/2351890/,english,"I'm completely addicted. So far I've unlocked the Bee Gun and the Fractal Gun. It's so much fun. It's challenging and fast paced but even with kill-buy-kill-buy cycle, it never feels monotonous. Worth the buy!",12/06/2023 03:42:59,12/06/2023 03:42:59,positive,1,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
79,152958176,79,76561197979595666,slidejones,offline,https://steamcommunity.com/profiles/76561197979595666/,0,2,6950,0,558,02/29/2024 01:03:24,ad03fdcd271a755d4706133696931466c2680aed,https://avatars.akamai.steamstatic.com/ad03fdcd271a755d4706133696931466c2680aed_full.jpg,https://steamcommunity.com/profiles/76561197979595666/recommended/2351890/,english,"When I saw the facebook ad for this game I had to try it out.  This is a great palette cleanser to the more serious games I play (ie. simulators, strategy, rpg.)  No metas, no whales, no lfg in lobbies full of whiny pre-teens.  The game itself is a blast, and a great bargain for the price (I paid less than $3 USD).  This game is very addictive and super replayable.  You'll want to try every crazy weapon combo to finally beat the boss as fast as possible. I currently have the 26th fastest completion time.",12/06/2023 01:45:23,12/06/2023 01:45:23,positive,3,0,0.5,0,True,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
80,152952989,80,76561197979272932,Аниме Томбойка,online,https://steamcommunity.com/id/Dimandia/,817,19,1370,0,323,12/01/2024 02:33:07,f78c82a265cdbeef46a9850c71dcbbde3c6bd445,https://avatars.akamai.steamstatic.com/f78c82a265cdbeef46a9850c71dcbbde3c6bd445_full.jpg,https://steamcommunity.com/profiles/76561197979272932/recommended/2351890/,russian,I LOVE THIS GAME,12/05/2023 23:32:59,12/05/2023 23:32:59,positive,1,0,0.4707242548465729,0,False,False,False,True,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
